id,price
185,12345.67
186,12345.67
187,12345.67
188,12345.67
189,12345.67
190,12345.67
191,12345.67
192,12345.67
193,12345.67
194,12345.67
195,12345.67
196,12345.67
197,12345.67
198,12345.67
199,12345.67
200,12345.67
201,12345.67
202,12345.67
203,12345.67
204,12345.67
205,12345.67
206,12345.67
207,12345.67
208,12345.67
209,12345.67
210,12345.67
211,12345.67
212,12345.67
213,12345.67
214,12345.67
215,12345.67
216,12345.67
217,12345.67
218,12345.67
219,12345.67
220,12345.67
221,12345.67
222,12345.67
223,12345.67
224,12345.67
225,12345.67
226,12345.67
227,12345.67
228,12345.67
229,12345.67
230,12345.67
231,12345.67
232,12345.67
233,12345.67
234,12345.67
235,12345.67
236,12345.67
237,12345.67
238,12345.67
239,12345.67
240,12345.67
241,12345.67
242,12345.67
243,12345.67
244,12345.67
245,12345.67
246,12345.67
247,12345.67
248,12345.67
249,12345.67
250,12345.67
251,12345.67
252,12345.67
253,12345.67
254,12345.67
255,12345.67
256,12345.67
257,12345.67
258,12345.67
259,12345.67
260,12345.67
261,12345.67
262,12345.67
263,12345.67
264,12345.67
265,12345.67
266,12345.67
267,12345.67
268,12345.67
269,12345.67
270,12345.67
271,12345.67
272,12345.67
273,12345.67
274,12345.67
275,12345.67
276,12345.67
277,12345.67
278,12345.67
279,12345.67
280,12345.67
281,12345.67
282,12345.67
283,12345.67
284,12345.67
285,12345.67
286,12345.67
287,12345.67
288,12345.67
289,12345.67
290,12345.67
291,12345.67
292,12345.67
293,12345.67
294,12345.67
295,12345.67
296,12345.67
297,12345.67
298,12345.67
299,12345.67
300,12345.67
301,12345.67
302,12345.67
303,12345.67
304,12345.67
305,12345.67
306,12345.67
307,12345.67
308,12345.67
309,12345.67
310,12345.67
311,12345.67
312,12345.67
313,12345.67
314,12345.67
315,12345.67
316,12345.67
317,12345.67
318,12345.67
319,12345.67
320,12345.67
321,12345.67
322,12345.67
323,12345.67
324,12345.67
325,12345.67
326,12345.67
327,12345.67
328,12345.67
329,12345.67
330,12345.67
331,12345.67
332,12345.67
333,12345.67
334,12345.67
335,12345.67
336,12345.67
337,12345.67
338,12345.67
339,12345.67
340,12345.67
341,12345.67
342,12345.67
343,12345.67
344,12345.67
345,12345.67
346,12345.67
347,12345.67
348,12345.67
349,12345.67
350,12345.67
351,12345.67
352,12345.67
353,12345.67
354,12345.67
355,12345.67
356,12345.67
357,12345.67
358,12345.67
359,12345.67
360,12345.67
361,12345.67
362,12345.67
363,12345.67
364,12345.67
365,12345.67
366,12345.67
367,12345.67
368,12345.67
369,12345.67
370,12345.67
371,12345.67
372,12345.67
373,12345.67
374,12345.67
375,12345.67
376,12345.67
377,12345.67
378,12345.67
379,12345.67
380,12345.67
381,12345.67
382,12345.67
383,12345.67
384,12345.67
385,12345.67
386,12345.67
387,12345.67
388,12345.67
389,12345.67
390,12345.67
391,12345.67
392,12345.67
393,12345.67
394,12345.67
395,12345.67
396,12345.67
397,12345.67
398,12345.67
399,12345.67
400,12345.67
401,12345.67
402,12345.67
403,12345.67
404,12345.67
405,12345.67
406,12345.67
407,12345.67
408,12345.67
409,12345.67
410,12345.67
411,12345.67
412,12345.67
413,12345.67
414,12345.67
415,12345.67
416,12345.67
417,12345.67
418,12345.67
419,12345.67
420,12345.67
421,12345.67
422,12345.67
423,12345.67
424,12345.67
425,12345.67
426,12345.67
427,12345.67
428,12345.67
429,12345.67
430,12345.67
431,12345.67
432,12345.67
433,12345.67
434,12345.67
435,12345.67
436,12345.67
437,12345.67
438,12345.67
439,12345.67
440,12345.67
441,12345.67
442,12345.67
443,12345.67
444,12345.67
445,12345.67
446,12345.67
447,12345.67
448,12345.67
449,12345.67
450,12345.67
451,12345.67
452,12345.67
453,12345.67
454,12345.67
455,12345.67
456,12345.67
457,12345.67
458,12345.67
459,12345.67
460,12345.67
461,12345.67
462,12345.67
463,12345.67
464,12345.67
465,12345.67
466,12345.67
467,12345.67
468,12345.67
469,12345.67
470,12345.67
471,12345.67
472,12345.67
473,12345.67
474,12345.67
475,12345.67
476,12345.67
477,12345.67
478,12345.67
479,12345.67
480,12345.67
481,12345.67
482,12345.67
483,12345.67
484,12345.67
485,12345.67
486,12345.67
487,12345.67
488,12345.67
489,12345.67
490,12345.67
491,12345.67
492,12345.67
493,12345.67
494,12345.67
495,12345.67
496,12345.67
497,12345.67
498,12345.67
499,12345.67
500,12345.67
501,12345.67
502,12345.67
503,12345.67
504,12345.67
505,12345.67
506,12345.67
507,12345.67
508,12345.67
509,12345.67
510,12345.67
511,12345.67
512,12345.67
513,12345.67
514,12345.67
515,12345.67
516,12345.67
517,12345.67
518,12345.67
519,12345.67
520,12345.67
521,12345.67
522,12345.67
523,12345.67
524,12345.67
525,12345.67
526,12345.67
527,12345.67
528,12345.67
529,12345.67
530,12345.67
531,12345.67
532,12345.67
533,12345.67
534,12345.67
535,12345.67
536,12345.67
537,12345.67
538,12345.67
539,12345.67
540,12345.67
541,12345.67
542,12345.67
543,12345.67
544,12345.67
545,12345.67
546,12345.67
547,12345.67
548,12345.67
549,12345.67
550,12345.67
551,12345.67
552,12345.67
553,12345.67
554,12345.67
555,12345.67
556,12345.67
557,12345.67
558,12345.67
559,12345.67
560,12345.67
561,12345.67
562,12345.67
563,12345.67
564,12345.67
565,12345.67
566,12345.67
567,12345.67
568,12345.67
569,12345.67
570,12345.67
571,12345.67
572,12345.67
573,12345.67
574,12345.67
575,12345.67
576,12345.67
577,12345.67
578,12345.67
579,12345.67
580,12345.67
581,12345.67
582,12345.67
583,12345.67
584,12345.67
585,12345.67
586,12345.67
587,12345.67
588,12345.67
589,12345.67
590,12345.67
591,12345.67
592,12345.67
593,12345.67
594,12345.67
595,12345.67
596,12345.67
597,12345.67
598,12345.67
599,12345.67
600,12345.67
601,12345.67
602,12345.67
603,12345.67
604,12345.67
605,12345.67
606,12345.67
607,12345.67
608,12345.67
609,12345.67
610,12345.67
611,12345.67
612,12345.67
613,12345.67
614,12345.67
615,12345.67
616,12345.67
617,12345.67
618,12345.67
619,12345.67
620,12345.67
621,12345.67
622,12345.67
623,12345.67
624,12345.67
625,12345.67
626,12345.67
627,12345.67
628,12345.67
629,12345.67
630,12345.67
631,12345.67
632,12345.67
633,12345.67
634,12345.67
635,12345.67
636,12345.67
637,12345.67
638,12345.67
639,12345.67
640,12345.67
641,12345.67
642,12345.67
643,12345.67
644,12345.67
645,12345.67
646,12345.67
647,12345.67
648,12345.67
649,12345.67
650,12345.67
651,12345.67
652,12345.67
653,12345.67
654,12345.67
655,12345.67
656,12345.67
657,12345.67
658,12345.67
659,12345.67
660,12345.67
661,12345.67
662,12345.67
663,12345.67
664,12345.67
665,12345.67
666,12345.67
667,12345.67
668,12345.67
669,12345.67
670,12345.67
671,12345.67
672,12345.67
673,12345.67
674,12345.67
675,12345.67
676,12345.67
677,12345.67
678,12345.67
679,12345.67
680,12345.67
681,12345.67
682,12345.67
683,12345.67
684,12345.67
685,12345.67
686,12345.67
687,12345.67
688,12345.67
689,12345.67
690,12345.67
691,12345.67
692,12345.67
693,12345.67
694,12345.67
695,12345.67
696,12345.67
697,12345.67
698,12345.67
699,12345.67
700,12345.67
701,12345.67
702,12345.67
703,12345.67
704,12345.67
705,12345.67
706,12345.67
707,12345.67
708,12345.67
709,12345.67
710,12345.67
711,12345.67
712,12345.67
713,12345.67
714,12345.67
715,12345.67
716,12345.67
717,12345.67
718,12345.67
719,12345.67
720,12345.67
721,12345.67
722,12345.67
723,12345.67
724,12345.67
725,12345.67
726,12345.67
727,12345.67
728,12345.67
729,12345.67
730,12345.67
731,12345.67
732,12345.67
733,12345.67
734,12345.67
735,12345.67
736,12345.67
737,12345.67
738,12345.67
739,12345.67
740,12345.67
741,12345.67
742,12345.67
743,12345.67
744,12345.67
745,12345.67
746,12345.67
747,12345.67
748,12345.67
749,12345.67
750,12345.67
751,12345.67
752,12345.67
753,12345.67
754,12345.67
755,12345.67
756,12345.67
757,12345.67
758,12345.67
759,12345.67
760,12345.67
761,12345.67
762,12345.67
763,12345.67
764,12345.67
765,12345.67
766,12345.67
767,12345.67
768,12345.67
769,12345.67
770,12345.67
771,12345.67
772,12345.67
773,12345.67
774,12345.67
775,12345.67
776,12345.67
777,12345.67
778,12345.67
779,12345.67
780,12345.67
781,12345.67
782,12345.67
783,12345.67
784,12345.67
785,12345.67
786,12345.67
787,12345.67
788,12345.67
789,12345.67
790,12345.67
791,12345.67
792,12345.67
793,12345.67
794,12345.67
795,12345.67
796,12345.67
797,12345.67
798,12345.67
799,12345.67
800,12345.67
801,12345.67
802,12345.67
803,12345.67
804,12345.67
805,12345.67
806,12345.67
807,12345.67
808,12345.67
809,12345.67
810,12345.67
811,12345.67
812,12345.67
813,12345.67
814,12345.67
815,12345.67
816,12345.67
817,12345.67
818,12345.67
819,12345.67
820,12345.67
821,12345.67
822,12345.67
823,12345.67
824,12345.67
825,12345.67
826,12345.67
827,12345.67
828,12345.67
829,12345.67
830,12345.67
831,12345.67
832,12345.67
833,12345.67
834,12345.67
835,12345.67
836,12345.67
837,12345.67
838,12345.67
839,12345.67
840,12345.67
841,12345.67
842,12345.67
843,12345.67
844,12345.67
845,12345.67
846,12345.67
847,12345.67
848,12345.67
849,12345.67
850,12345.67
851,12345.67
852,12345.67
853,12345.67
854,12345.67
855,12345.67
856,12345.67
857,12345.67
858,12345.67
859,12345.67
860,12345.67
861,12345.67
862,12345.67
863,12345.67
864,12345.67
865,12345.67
866,12345.67
867,12345.67
868,12345.67
869,12345.67
870,12345.67
871,12345.67
872,12345.67
873,12345.67
874,12345.67
875,12345.67
876,12345.67
877,12345.67
878,12345.67
879,12345.67
880,12345.67
881,12345.67
882,12345.67
883,12345.67
884,12345.67
885,12345.67
886,12345.67
887,12345.67
888,12345.67
889,12345.67
890,12345.67
891,12345.67
892,12345.67
893,12345.67
894,12345.67
895,12345.67
896,12345.67
897,12345.67
898,12345.67
899,12345.67
900,12345.67
901,12345.67
902,12345.67
903,12345.67
904,12345.67
905,12345.67
906,12345.67
907,12345.67
908,12345.67
909,12345.67
910,12345.67
911,12345.67
912,12345.67
913,12345.67
914,12345.67
915,12345.67
916,12345.67
917,12345.67
918,12345.67
919,12345.67
920,12345.67
921,12345.67
922,12345.67
923,12345.67
924,12345.67
925,12345.67
926,12345.67
927,12345.67
928,12345.67
929,12345.67
930,12345.67
931,12345.67
932,12345.67
933,12345.67
934,12345.67
935,12345.67
936,12345.67
937,12345.67
938,12345.67
939,12345.67
940,12345.67
941,12345.67
942,12345.67
943,12345.67
944,12345.67
945,12345.67
946,12345.67
947,12345.67
948,12345.67
949,12345.67
950,12345.67
951,12345.67
952,12345.67
953,12345.67
954,12345.67
955,12345.67
956,12345.67
957,12345.67
958,12345.67
959,12345.67
960,12345.67
961,12345.67
962,12345.67
963,12345.67
964,12345.67
965,12345.67
966,12345.67
967,12345.67
968,12345.67
969,12345.67
970,12345.67
971,12345.67
972,12345.67
973,12345.67
974,12345.67
975,12345.67
976,12345.67
977,12345.67
978,12345.67
979,12345.67
980,12345.67
981,12345.67
982,12345.67
983,12345.67
984,12345.67
985,12345.67
986,12345.67
987,12345.67
988,12345.67
989,12345.67
990,12345.67
991,12345.67
992,12345.67
993,12345.67
994,12345.67
995,12345.67
996,12345.67
997,12345.67
998,12345.67
999,12345.67
1000,12345.67
1001,12345.67
1002,12345.67
1003,12345.67
1004,12345.67
1005,12345.67
1006,12345.67
1007,12345.67
1008,12345.67
1009,12345.67
1010,12345.67
1011,12345.67
1012,12345.67
1013,12345.67
1014,12345.67
1015,12345.67
1016,12345.67
1017,12345.67
1018,12345.67
1019,12345.67
1020,12345.67
1021,12345.67
1022,12345.67
1023,12345.67
1024,12345.67
1025,12345.67
1026,12345.67
1027,12345.67
1028,12345.67
1029,12345.67
1030,12345.67
1031,12345.67
1032,12345.67
1033,12345.67
1034,12345.67
1035,12345.67
1036,12345.67
1037,12345.67
1038,12345.67
1039,12345.67
1040,12345.67
1041,12345.67
1042,12345.67
1043,12345.67
1044,12345.67
1045,12345.67
1046,12345.67
1047,12345.67
1048,12345.67
1049,12345.67
1050,12345.67
1051,12345.67
1052,12345.67
1053,12345.67
1054,12345.67
1055,12345.67
1056,12345.67
1057,12345.67
1058,12345.67
1059,12345.67
1060,12345.67
1061,12345.67
1062,12345.67
1063,12345.67
1064,12345.67
1065,12345.67
1066,12345.67
1067,12345.67
1068,12345.67
1069,12345.67
1070,12345.67
1071,12345.67
1072,12345.67
1073,12345.67
1074,12345.67
1075,12345.67
1076,12345.67
1077,12345.67
1078,12345.67
1079,12345.67
1080,12345.67
1081,12345.67
1082,12345.67
1083,12345.67
1084,12345.67
1085,12345.67
1086,12345.67
1087,12345.67
1088,12345.67
1089,12345.67
1090,12345.67
1091,12345.67
1092,12345.67
1093,12345.67
1094,12345.67
1095,12345.67
1096,12345.67
1097,12345.67
1098,12345.67
1099,12345.67
1100,12345.67
1101,12345.67
1102,12345.67
1103,12345.67
1104,12345.67
1105,12345.67
1106,12345.67
1107,12345.67
1108,12345.67
1109,12345.67
1110,12345.67
1111,12345.67
1112,12345.67
1113,12345.67
1114,12345.67
1115,12345.67
1116,12345.67
1117,12345.67
1118,12345.67
1119,12345.67
1120,12345.67
1121,12345.67
1122,12345.67
1123,12345.67
1124,12345.67
1125,12345.67
1126,12345.67
1127,12345.67
1128,12345.67
1129,12345.67
1130,12345.67
1131,12345.67
1132,12345.67
1133,12345.67
1134,12345.67
1135,12345.67
1136,12345.67
1137,12345.67
1138,12345.67
1139,12345.67
1140,12345.67
1141,12345.67
1142,12345.67
1143,12345.67
1144,12345.67
1145,12345.67
1146,12345.67
1147,12345.67
1148,12345.67
1149,12345.67
1150,12345.67
1151,12345.67
1152,12345.67
1153,12345.67
1154,12345.67
1155,12345.67
1156,12345.67
1157,12345.67
1158,12345.67
1159,12345.67
1160,12345.67
1161,12345.67
1162,12345.67
1163,12345.67
1164,12345.67
1165,12345.67
1166,12345.67
1167,12345.67
1168,12345.67
1169,12345.67
1170,12345.67
1171,12345.67
1172,12345.67
1173,12345.67
1174,12345.67
1175,12345.67
1176,12345.67
1177,12345.67
1178,12345.67
1179,12345.67
1180,12345.67
1181,12345.67
1182,12345.67
1183,12345.67
1184,12345.67
1185,12345.67
1186,12345.67
1187,12345.67
1188,12345.67
1189,12345.67
1190,12345.67
1191,12345.67
1192,12345.67
1193,12345.67
1194,12345.67
1195,12345.67
1196,12345.67
1197,12345.67
1198,12345.67
1199,12345.67
1200,12345.67
1201,12345.67
1202,12345.67
1203,12345.67
1204,12345.67
1205,12345.67
1206,12345.67
1207,12345.67
1208,12345.67
1209,12345.67
1210,12345.67
1211,12345.67
1212,12345.67
1213,12345.67
1214,12345.67
1215,12345.67
1216,12345.67
1217,12345.67
1218,12345.67
1219,12345.67
1220,12345.67
1221,12345.67
1222,12345.67
1223,12345.67
1224,12345.67
1225,12345.67
1226,12345.67
1227,12345.67
1228,12345.67
1229,12345.67
1230,12345.67
1231,12345.67
1232,12345.67
1233,12345.67
1234,12345.67
1235,12345.67
1236,12345.67
1237,12345.67
1238,12345.67
1239,12345.67
1240,12345.67
1241,12345.67
1242,12345.67
1243,12345.67
1244,12345.67
1245,12345.67
1246,12345.67
1247,12345.67
1248,12345.67
1249,12345.67
1250,12345.67
1251,12345.67
1252,12345.67
1253,12345.67
1254,12345.67
1255,12345.67
1256,12345.67
1257,12345.67
1258,12345.67
1259,12345.67
1260,12345.67
1261,12345.67
1262,12345.67
1263,12345.67
1264,12345.67
1265,12345.67
1266,12345.67
1267,12345.67
1268,12345.67
1269,12345.67
1270,12345.67
1271,12345.67
1272,12345.67
1273,12345.67
1274,12345.67
1275,12345.67
1276,12345.67
1277,12345.67
1278,12345.67
1279,12345.67
1280,12345.67
1281,12345.67
1282,12345.67
1283,12345.67
1284,12345.67
1285,12345.67
1286,12345.67
1287,12345.67
1288,12345.67
1289,12345.67
1290,12345.67
1291,12345.67
1292,12345.67
1293,12345.67
1294,12345.67
1295,12345.67
1296,12345.67
1297,12345.67
1298,12345.67
1299,12345.67
1300,12345.67
1301,12345.67
1302,12345.67
1303,12345.67
1304,12345.67
1305,12345.67
1306,12345.67
1307,12345.67
1308,12345.67
1309,12345.67
1310,12345.67
1311,12345.67
1312,12345.67
1313,12345.67
1314,12345.67
1315,12345.67
1316,12345.67
1317,12345.67
1318,12345.67
1319,12345.67
1320,12345.67
1321,12345.67
1322,12345.67
1323,12345.67
1324,12345.67
1325,12345.67
1326,12345.67
1327,12345.67
1328,12345.67
1329,12345.67
1330,12345.67
1331,12345.67
1332,12345.67
1333,12345.67
1334,12345.67
1335,12345.67
1336,12345.67
1337,12345.67
1338,12345.67
1339,12345.67
1340,12345.67
1341,12345.67
1342,12345.67
1343,12345.67
1344,12345.67
1345,12345.67
1346,12345.67
1347,12345.67
1348,12345.67
1349,12345.67
1350,12345.67
1351,12345.67
1352,12345.67
1353,12345.67
1354,12345.67
1355,12345.67
1356,12345.67
1357,12345.67
1358,12345.67
1359,12345.67
1360,12345.67
1361,12345.67
1362,12345.67
1363,12345.67
1364,12345.67
1365,12345.67
1366,12345.67
1367,12345.67
1368,12345.67
1369,12345.67
1370,12345.67
1371,12345.67
1372,12345.67
1373,12345.67
1374,12345.67
1375,12345.67
1376,12345.67
1377,12345.67
1378,12345.67
1379,12345.67
1380,12345.67
1381,12345.67
1382,12345.67
1383,12345.67
1384,12345.67
1385,12345.67
1386,12345.67
1387,12345.67
1388,12345.67
1389,12345.67
1390,12345.67
1391,12345.67
1392,12345.67
1393,12345.67
1394,12345.67
1395,12345.67
1396,12345.67
1397,12345.67
1398,12345.67
1399,12345.67
1400,12345.67
1401,12345.67
1402,12345.67
1403,12345.67
1404,12345.67
1405,12345.67
1406,12345.67
1407,12345.67
1408,12345.67
1409,12345.67
1410,12345.67
1411,12345.67
1412,12345.67
1413,12345.67
1414,12345.67
1415,12345.67
1416,12345.67
1417,12345.67
1418,12345.67
1419,12345.67
1420,12345.67
1421,12345.67
1422,12345.67
1423,12345.67
1424,12345.67
1425,12345.67
1426,12345.67
1427,12345.67
1428,12345.67
1429,12345.67
1430,12345.67
1431,12345.67
1432,12345.67
1433,12345.67
1434,12345.67
1435,12345.67
1436,12345.67
1437,12345.67
1438,12345.67
1439,12345.67
1440,12345.67
1441,12345.67
1442,12345.67
1443,12345.67
1444,12345.67
1445,12345.67
1446,12345.67
1447,12345.67
1448,12345.67
1449,12345.67
1450,12345.67
1451,12345.67
1452,12345.67
1453,12345.67
1454,12345.67
1455,12345.67
1456,12345.67
1457,12345.67
1458,12345.67
1459,12345.67
1460,12345.67
1461,12345.67
1462,12345.67
1463,12345.67
1464,12345.67
1465,12345.67
1466,12345.67
1467,12345.67
1468,12345.67
1469,12345.67
1470,12345.67
1471,12345.67
1472,12345.67
1473,12345.67
1474,12345.67
1475,12345.67
1476,12345.67
1477,12345.67
1478,12345.67
1479,12345.67
1480,12345.67
1481,12345.67
1482,12345.67
1483,12345.67
1484,12345.67
1485,12345.67
1486,12345.67
1487,12345.67
1488,12345.67
1489,12345.67
1490,12345.67
1491,12345.67
1492,12345.67
1493,12345.67
1494,12345.67
1495,12345.67
1496,12345.67
1497,12345.67
1498,12345.67
1499,12345.67
1500,12345.67
1501,12345.67
1502,12345.67
1503,12345.67
1504,12345.67
1505,12345.67
1506,12345.67
1507,12345.67
1508,12345.67
1509,12345.67
1510,12345.67
1511,12345.67
1512,12345.67
1513,12345.67
1514,12345.67
1515,12345.67
1516,12345.67
1517,12345.67
1518,12345.67
1519,12345.67
1520,12345.67
1521,12345.67
1522,12345.67
1523,12345.67
1524,12345.67
1525,12345.67
1526,12345.67
1527,12345.67
1528,12345.67
1529,12345.67
1530,12345.67
1531,12345.67
1532,12345.67
1533,12345.67
1534,12345.67
1535,12345.67
1536,12345.67
1537,12345.67
1538,12345.67
1539,12345.67
1540,12345.67
1541,12345.67
1542,12345.67
1543,12345.67
1544,12345.67
1545,12345.67
1546,12345.67
1547,12345.67
1548,12345.67
1549,12345.67
1550,12345.67
1551,12345.67
1552,12345.67
1553,12345.67
1554,12345.67
1555,12345.67
1556,12345.67
1557,12345.67
1558,12345.67
1559,12345.67
1560,12345.67
1561,12345.67
1562,12345.67
1563,12345.67
1564,12345.67
1565,12345.67
1566,12345.67
1567,12345.67
1568,12345.67
1569,12345.67
1570,12345.67
1571,12345.67
1572,12345.67
1573,12345.67
1574,12345.67
1575,12345.67
1576,12345.67
1577,12345.67
1578,12345.67
1579,12345.67
1580,12345.67
1581,12345.67
1582,12345.67
1583,12345.67
1584,12345.67
1585,12345.67
1586,12345.67
1587,12345.67
1588,12345.67
1589,12345.67
1590,12345.67
1591,12345.67
1592,12345.67
1593,12345.67
1594,12345.67
1595,12345.67
1596,12345.67
1597,12345.67
1598,12345.67
1599,12345.67
1600,12345.67
1601,12345.67
1602,12345.67
1603,12345.67
1604,12345.67
1605,12345.67
1606,12345.67
1607,12345.67
1608,12345.67
1609,12345.67
1610,12345.67
1611,12345.67
1612,12345.67
1613,12345.67
1614,12345.67
1615,12345.67
1616,12345.67
1617,12345.67
1618,12345.67
1619,12345.67
1620,12345.67
1621,12345.67
1622,12345.67
1623,12345.67
1624,12345.67
1625,12345.67
1626,12345.67
1627,12345.67
1628,12345.67
1629,12345.67
1630,12345.67
1631,12345.67
1632,12345.67
1633,12345.67
1634,12345.67
1635,12345.67
1636,12345.67
1637,12345.67
1638,12345.67
1639,12345.67
1640,12345.67
1641,12345.67
1642,12345.67
1643,12345.67
1644,12345.67
1645,12345.67
1646,12345.67
1647,12345.67
1648,12345.67
1649,12345.67
1650,12345.67
1651,12345.67
1652,12345.67
1653,12345.67
1654,12345.67
1655,12345.67
1656,12345.67
1657,12345.67
1658,12345.67
1659,12345.67
1660,12345.67
1661,12345.67
1662,12345.67
1663,12345.67
1664,12345.67
1665,12345.67
1666,12345.67
1667,12345.67
1668,12345.67
1669,12345.67
1670,12345.67
1671,12345.67
1672,12345.67
1673,12345.67
1674,12345.67
1675,12345.67
1676,12345.67
1677,12345.67
1678,12345.67
1679,12345.67
1680,12345.67
1681,12345.67
1682,12345.67
1683,12345.67
1684,12345.67
1685,12345.67
1686,12345.67
1687,12345.67
1688,12345.67
1689,12345.67
1690,12345.67
1691,12345.67
1692,12345.67
1693,12345.67
1694,12345.67
1695,12345.67
1696,12345.67
1697,12345.67
1698,12345.67
1699,12345.67
1700,12345.67
1701,12345.67
1702,12345.67
1703,12345.67
1704,12345.67
1705,12345.67
1706,12345.67
1707,12345.67
1708,12345.67
1709,12345.67
1710,12345.67
1711,12345.67
1712,12345.67
1713,12345.67
1714,12345.67
1715,12345.67
1716,12345.67
1717,12345.67
1718,12345.67
1719,12345.67
1720,12345.67
1721,12345.67
1722,12345.67
1723,12345.67
1724,12345.67
1725,12345.67
1726,12345.67
1727,12345.67
1728,12345.67
1729,12345.67
1730,12345.67
1731,12345.67
1732,12345.67
1733,12345.67
1734,12345.67
1735,12345.67
1736,12345.67
1737,12345.67
1738,12345.67
1739,12345.67
1740,12345.67
1741,12345.67
1742,12345.67
1743,12345.67
1744,12345.67
1745,12345.67
1746,12345.67
1747,12345.67
1748,12345.67
1749,12345.67
1750,12345.67
1751,12345.67
1752,12345.67
1753,12345.67
1754,12345.67
1755,12345.67
1756,12345.67
1757,12345.67
1758,12345.67
1759,12345.67
1760,12345.67
1761,12345.67
1762,12345.67
1763,12345.67
1764,12345.67
1765,12345.67
1766,12345.67
1767,12345.67
1768,12345.67
1769,12345.67
1770,12345.67
1771,12345.67
1772,12345.67
1773,12345.67
1774,12345.67
1775,12345.67
1776,12345.67
1777,12345.67
1778,12345.67
1779,12345.67
1780,12345.67
1781,12345.67
1782,12345.67
1783,12345.67
1784,12345.67
1785,12345.67
1786,12345.67
1787,12345.67
1788,12345.67
1789,12345.67
1790,12345.67
1791,12345.67
1792,12345.67
1793,12345.67
1794,12345.67
1795,12345.67
1796,12345.67
1797,12345.67
1798,12345.67
1799,12345.67
1800,12345.67
1801,12345.67
1802,12345.67
1803,12345.67
1804,12345.67
1805,12345.67
1806,12345.67
1807,12345.67
1808,12345.67
1809,12345.67
1810,12345.67
1811,12345.67
1812,12345.67
1813,12345.67
1814,12345.67
1815,12345.67
1816,12345.67
1817,12345.67
1818,12345.67
1819,12345.67
1820,12345.67
1821,12345.67
1822,12345.67
1823,12345.67
1824,12345.67
1825,12345.67
1826,12345.67
1827,12345.67
1828,12345.67
1829,12345.67
1830,12345.67
1831,12345.67
1832,12345.67
1833,12345.67
1834,12345.67
1835,12345.67
1836,12345.67
1837,12345.67
1838,12345.67
1839,12345.67
1840,12345.67
1841,12345.67
1842,12345.67
1843,12345.67
1844,12345.67
1845,12345.67
1846,12345.67
1847,12345.67
1848,12345.67
1849,12345.67
1850,12345.67
1851,12345.67
1852,12345.67
1853,12345.67
1854,12345.67
1855,12345.67
1856,12345.67
1857,12345.67
1858,12345.67
1859,12345.67
1860,12345.67
1861,12345.67
1862,12345.67
1863,12345.67
1864,12345.67
1865,12345.67
1866,12345.67
1867,12345.67
1868,12345.67
1869,12345.67
1870,12345.67
1871,12345.67
1872,12345.67
1873,12345.67
